ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.07718224408985769,0.43097563828803404,0.4763367614887856,0.9541894160344083,0.1448469631755141,0.2565101375019586,0.7923341499702482,0.024269010449412765,0.09689704771879581,1
0.07743990092221952,0.4040665692429312,0.45819542134414004,0.9285800663103995,0.1565135769359705,0.26852270420800284,0.8063836158230422,-0.0699992566735097,0.1606073119063498,1
0.09270049604822823,0.4450742002668649,0.518166333930052,0.9385334676173562,0.1548050197928072,-0.14202189001724314,0.6114712482238981,-0.30833595054479,-0.32646800468498816,1
0.09603648800088259,0.4933157790552082,0.5037800908081799,0.953872268306526,0.15206917793735003,-0.02315978826077127,0.4263400817989492,-0.6517451114006838,-0.46312531976182614,1
0.0630272656762723,0.3951252382548475,0.465773810539051,0.9461661302664499,0.13651459610339822,0.20805932047823553,0.9966987077036508,-0.019919588457373738,0.42281729923052547,1
0.0964619449216513,0.4722531860800463,0.4376723496179312,0.9443597316491661,0.14771872306289519,0.30504951689029364,0.5816203847408946,-0.4098410687281353,-0.16279687709108037,1
0.07781960189278436,0.4667503186501639,0.4822014334005649,0.9463376683670851,0.15083374965829932,0.0474889078042374,0.6214669208606047,-0.33899583185205406,-0.3638486128134706,1
0.10031207370171734,0.5136861328273005,0.3845350453584227,0.9624615048552669,0.14965151937552273,0.36053133674104126,0.36549976601077006,-0.9845151709281894,-0.8312051271804779,0
0.12115390081000427,0.44934292738036136,0.39731565198703256,0.9610206072810215,0.16217861409342352,0.35823687201315396,0.5893797000966476,-1.071902600663335,-0.3609170100763759,0
0.09129530600118835,0.46887306382482585,0.4151253525328127,0.9166820344001902,0.1383424121010219,0.2441656326780808,0.4670014278601422,-0.8231316836919258,0.5040337317016808,0
0.10698031980319803,0.496838621011785,0.40972358487597527,0.9372378961263059,0.13125887218860682,0.20384343221761023,0.250294750081653,-1.0666435006309885,-0.5624597553852726,0
0.1065514033642822,0.45019009948017374,0.4168646085240613,0.9728727960875292,0.12516530478722665,0.2602399212438801,0.10429500624590458,-1.4095431218153773,-0.6774988044660533,0
0.1547765248781214,0.5126630633501739,0.4479509316009382,0.9834245804853394,0.19552993831803822,0.22193372634946185,-0.0015105699090720483,-1.1042790178523405,-0.9087228756680923,0
0.09728400153179957,0.5222674954169441,0.35842359366931403,0.9447994581793958,0.15262501155374802,0.6277460783134333,0.02924105972364055,-0.18477300928998375,0.2201625407324097,0
