ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.08253327445909292,0.5159070706549831,0.3453983914560039,0.9752078209757088,0.10496534314564436,1.616124337842094,-0.18369506169701275,6.967514653417785,-1.1242074162480011,1
0.08089882826724933,0.6334323425290795,0.3977944772310074,0.9847331566953662,0.13061040982189176,0.8580693777223692,-0.06859937526759143,0.25179567651233326,-1.100844221713363,1
0.0749133440842277,0.5568481726202515,0.2689946033337367,0.9517939216390849,0.132938248322442,2.371490418385404,-0.21469883380660368,5.4856425945057286,-0.8673045940179853,1
0.08639490884072927,0.49513489410699085,0.3159945731118337,0.9844763616695204,0.13970111063727217,0.9537040726010874,-0.13064949632224743,1.4485970171906066,-1.2289717301488248,1
0.08639490884072927,0.49513489410699085,0.3159945731118337,0.9844763616695204,0.13970111063727217,0.9537040726010874,-0.13064949632224743,1.4485970171906066,-1.2289717301488248,1
0.08253327445909292,0.5159070706549831,0.3453983914560039,0.9752078209757088,0.10496534314564436,1.616124337842094,-0.18369506169701275,6.967514653417785,-1.1242074162480011,1
0.0749133440842277,0.5568481726202515,0.2689946033337367,0.9517939216390849,0.132938248322442,2.371490418385404,-0.21469883380660368,5.4856425945057286,-0.8673045940179853,1
0.27668334473377193,0.3405722151166759,0.24987689921531395,0.8800334454122911,0.2985907586780917,0.8702242367621928,1.0708467632395617,0.5719895038591885,0.5218247173526538,0
0.31384423043113047,0.7923061001804845,0.5808551523777793,0.5458696784672444,0.3855307967500485,-0.006463021571206447,-2.339331750115076,-1.1552100261595357,7.7701943320513,0
0.7301066766448042,0.6250474788760775,0.5043258015335269,0.636725254820994,0.8039677058647466,-0.009140847362948781,-0.055263519637587855,-1.146947754221676,-1.1324788806330657,0
0.37517426233313117,0.7388733432292798,0.6355800428094609,0.6917440385635896,0.4280769197912128,-0.23540759220081928,-1.0082287490944606,-0.7219096841189234,2.1322038104818546,0
0.40883043759026916,0.5347558644159611,0.21930673652776153,0.6548884278577649,0.47355076952118025,0.7074732274038641,-0.09166153632188284,1.1387546333729937,-1.1752126971079484,0
0.40883043759026916,0.5347558644159611,0.21930673652776153,0.6548884278577649,0.47355076952118025,0.7074732274038641,-0.09166153632188284,1.1387546333729937,-1.1752126971079484,0
0.31384423043113047,0.7923061001804845,0.5808551523777793,0.5458696784672444,0.3855307967500485,-0.006463021571206447,-2.339331750115076,-1.1552100261595357,7.7701943320513,0
