ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.58781471168349,0.6048378712759063,0.6391900164829237,0.5686705765790767,0.6463449639599413,-0.357180372684195,-0.1762177939038995,-0.734652796161531,-1.0863676791693646,1
0.58781471168349,0.6048378712759063,0.6391900164829237,0.5686705765790767,0.6463449639599413,-0.357180372684195,-0.1762177939038995,-0.734652796161531,-1.0863676791693646,1
0.6464012976284027,0.5683688635858979,0.6424752984309119,0.695516822019456,0.7418985563386389,-0.2635165854759046,-0.13831023560553365,-0.8965269451963591,-1.1139794709951243,1
0.6464012976284027,0.5683688635858979,0.6424752984309119,0.695516822019456,0.7418985563386389,-0.2635165854759046,-0.13831023560553365,-0.8965269451963591,-1.1139794709951243,1
0.42789892301252047,0.6735340940421027,0.6832382230334042,0.639068577222222,0.5480044254041593,-0.583020410258709,-0.20534415289683317,-0.1796788445516917,-1.0611458713039756,1
0.58781471168349,0.6048378712759063,0.6391900164829237,0.5686705765790767,0.6463449639599413,-0.357180372684195,-0.1762177939038995,-0.734652796161531,-1.0863676791693646,1
0.58781471168349,0.6048378712759063,0.6391900164829237,0.5686705765790767,0.6463449639599413,-0.357180372684195,-0.1762177939038995,-0.734652796161531,-1.0863676791693646,1
0.42912830365068677,0.5959713723268583,0.7485678871559729,0.8506647899674263,0.5334029839608109,-0.8797543225406312,-0.3939837413681048,0.306717032171659,-1.0101452927870653,0
0.4131209602954755,0.6011586504835956,0.7542976986060511,0.8441703011663978,0.4191299080070697,-0.938352883561142,-0.4464368436588073,0.5596914898719434,-1.0053128961467204,0
0.49896610108433304,0.5851334446955753,0.7213514794718415,0.8680323696976343,0.6284620131402229,-0.6262276571018401,-0.3444424256016354,-0.3449363705484587,-1.0380636400346224,0
0.5174132138857783,0.5886101539604521,0.7096433485983294,0.8698184630527176,0.683792516587327,-0.6290586602499864,-0.3903158251581132,-0.38325326650756475,-1.007332379641825,0
0.5029401862866121,0.6388413074769169,0.6798081288291726,0.8385950447186777,0.624093689946805,-0.7486304276945122,-0.5158082061753456,-0.26588177361214216,-0.8424245356945339,0
0.5029401862866121,0.6388413074769169,0.6798081288291726,0.8385950447186777,0.624093689946805,-0.7486304276945122,-0.5158082061753456,-0.26588177361214216,-0.8424245356945339,0
0.42912830365068677,0.5959713723268583,0.7485678871559729,0.8506647899674263,0.5334029839608109,-0.8797543225406312,-0.3939837413681048,0.306717032171659,-1.0101452927870653,0
