ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.1353146769239208,0.8473181012927786,0.5528336084422952,0.7253488777570338,0.20562608750013023,0.001450626441317426,-1.4893466842998497,-0.9093064806923787,1.6074829095113081,1
0.21732930570304274,0.855894771749515,0.5200634803950168,0.81746293685358,0.27549882752982985,0.03421335574177305,-1.799284897020784,-1.1323584876554678,3.070495130463115,1
0.04618063754427391,0.613849071067297,0.4507066058772565,0.8894119655014503,0.07978338245642663,0.1134946806859834,-3.191799899195448,-1.0218965674579554,25.49359285774668,1
0.6301312810764128,0.6116303112189088,0.4763864785068524,0.6224477565668379,0.7305683979358274,0.07744964340176894,-0.40051466152348975,-0.8126986505995393,-1.0103286829487352,1
0.8131839140871312,0.5806943541762278,0.5054961397967487,0.63104362556451,0.8136165527303243,-0.033667163701443875,-0.10241821156999198,-1.1279748685041608,-1.0257548696173278,1
0.6301312810764128,0.6116303112189088,0.4763864785068524,0.6224477565668379,0.7305683979358274,0.07744964340176894,-0.40051466152348975,-0.8126986505995393,-1.0103286829487352,1
0.8131839140871312,0.5806943541762278,0.5054961397967487,0.63104362556451,0.8136165527303243,-0.033667163701443875,-0.10241821156999198,-1.1279748685041608,-1.0257548696173278,1
0.49281299476114215,0.6994983315933347,0.5046926407074727,0.7283919642503314,0.5575708067014766,-0.04514544409762707,-0.3518021211460515,-0.9779681895158903,-0.8036794078962219,0
0.6919419430127989,0.5558187477881303,0.4308025598842477,0.4573693658331733,0.736371135522938,0.04019105726543213,0.018231567117120803,-0.9750637317887203,-1.1526090276334953,0
0.292301603279142,0.8180223146937059,0.5537233489942078,0.8677375643494178,0.4198545510340174,-0.0027300476681878043,-1.26919529065153,-1.1387086196046214,2.232137516965288,0
0.4130043312607816,0.621336507302134,0.44037331906009797,0.826225926676312,0.4685025541323306,0.3809741050092663,-0.5107396539702602,-1.0173861497155638,-1.3677678743944577,0
0.1741054214242407,0.8227981639139604,0.6166595904915252,0.8307872651903743,0.24483453039502154,-0.2984179808568894,-1.8178909266962253,-0.598953828079281,2.9257118641918423,0
0.292301603279142,0.8180223146937059,0.5537233489942078,0.8677375643494178,0.4198545510340174,-0.0027300476681878043,-1.26919529065153,-1.1387086196046214,2.232137516965288,0
0.4130043312607816,0.621336507302134,0.44037331906009797,0.826225926676312,0.4685025541323306,0.3809741050092663,-0.5107396539702602,-1.0173861497155638,-1.3677678743944577,0
