ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.09595238095238096,0.4842047921836229,0.5181049568710858,0.9610439077441899,0.14389067165344843,0.006083032808918827,0.13641976549470622,-1.008065917209024,-0.642639091632585,1
0.11179218483681586,0.4926331426156556,0.4838203489574165,0.9589735509170133,0.14809642282201918,0.12512690087467027,-0.09468974952821443,-1.0202514128523925,-0.6611993944545578,1
0.10288947068408016,0.46752546447158455,0.5194356703585852,0.9644630053591825,0.14051192317363434,-0.03530602042396358,0.12141708726131871,-1.1960361588619184,-0.7272174888613581,1
0.10348523748395379,0.5065152919823593,0.5195342209205754,0.9634651296886936,0.13550675306556398,-0.011331415298847576,-0.10555371390766005,-1.1755642877233932,-0.9311278417832574,1
0.08939245760083964,0.47257637520537854,0.4769276053488392,0.954275110896212,0.13515531175955078,0.25098528098476747,0.10662606316209901,-0.9689183840796871,-0.53363695663431,1
0.11179218483681586,0.4926331426156556,0.4838203489574165,0.9589735509170133,0.14809642282201918,0.12512690087467027,-0.09468974952821443,-1.0202514128523925,-0.6611993944545578,1
0.08939245760083964,0.47257637520537854,0.4769276053488392,0.954275110896212,0.13515531175955078,0.25098528098476747,0.10662606316209901,-0.9689183840796871,-0.53363695663431,1
0.09108912179631783,0.44216140583910946,0.48414255110290355,0.9482969202532862,0.13307201637614433,0.23374745676437778,0.42873345154253945,-1.137600559710346,-0.2946182235521655,0
0.06963408864744938,0.5223472349386438,0.5006819131786056,0.9678179366439359,0.09116927775819904,0.04384798470644205,-0.17429030557126665,-1.0523382476079648,-0.12436603483447506,0
0.08739791198625611,0.5732885181168969,0.4880101726019387,0.9716705680622765,0.1295754227159623,0.12941570091287866,-0.10021494623868722,-1.0449161091554948,-0.9536704743640625,0
0.08599331860552832,0.42750338660405796,0.45313820644607744,0.9519610746389392,0.14124326285699115,0.40950944558971836,0.43060912018020675,-0.6046151050015158,-0.2839969574078669,0
0.08008829294206005,0.43642067626762365,0.48137841829407135,0.9323949567198246,0.1284419571380308,0.1595865652942784,0.44139521158029166,-0.773608062746943,-0.07142372029326749,0
0.06963408864744938,0.5223472349386438,0.5006819131786056,0.9678179366439359,0.09116927775819904,0.04384798470644205,-0.17429030557126665,-1.0523382476079648,-0.12436603483447506,0
0.08008829294206005,0.43642067626762365,0.48137841829407135,0.9323949567198246,0.1284419571380308,0.1595865652942784,0.44139521158029166,-0.773608062746943,-0.07142372029326749,0
